"","time_mya","t_mean","t_median","t_sd","t_min","t_max","p_mean","p_median","p_sd","area_arid","area_non_arid","prop_arid","n_grid_cell"
"29",4.667,20.9594990919538,20.7317080555377,2.68508273087164,11.1936391714732,27.7196305568587,0.2259727190272,0.207047047059509,0.182397005839798,68,582,0.104615384615385,650
"30",4.833,20.8160013164052,20.5646100343924,2.6688520260353,11.0793129881309,27.6672672885148,0.221716126875184,0.201343994838829,0.183232590362451,67,583,0.103076923076923,650
"31",5,20.7588663352234,20.4727758270873,2.74667908698853,11.0403490378237,27.9928091617421,0.213414823638493,0.190027447781063,0.183033226451746,67,604,0.0998509687034277,671
"32",5.167,20.6979816650192,20.4412482607469,2.60178757372524,10.9434257503093,27.9202062316247,0.211423477826921,0.190335923762125,0.181063762864583,61,576,0.0957613814756672,637
"33",5.333,20.774338183807,20.5047777074901,2.58406483975212,11.1349846919647,27.833508228519,0.208505812342705,0.185461186018755,0.179703430453725,52,585,0.0816326530612245,637
"34",5.5,20.7016324585571,20.4315514290203,2.57193414283808,11.1649823598522,27.6119951111442,0.205588146858488,0.180586448275385,0.178353708645736,50,587,0.0784929356357928,637
"35",5.667,20.5306146854763,20.2492506476897,2.5637992846454,11.088424408798,27.3015664535002,0.202670481374271,0.175711710532015,0.177014840155383,49,588,0.0769230769230769,637
"36",5.833,20.4429756100574,20.1410699139884,2.5538598382945,11.1022365490188,27.079902799403,0.199752815890055,0.170836972788645,0.175687073114328,48,589,0.0753532182103611,637
"37",6,20.5213001630135,20.1789554220982,2.62646985691908,11.3289700426606,27.7177667526751,0.19343126122237,0.160875077149879,0.172614871339587,42,619,0.0635400907715582,661
"38",6.167,20.542448513869,20.2388475022541,2.55400024997429,11.4202906455517,27.8011556679205,0.190285911961747,0.15943295850337,0.170736139002024,38,602,0.059375,640
"39",6.333,20.5470002454081,20.2257023864347,2.54101683043792,11.3687945152805,27.7673463486673,0.187425069530095,0.156212759558535,0.169420596967804,37,603,0.0578125,640
"40",6.5,20.480156960134,20.1471845248811,2.53152168795027,11.2396992312132,27.6687270447061,0.184564227098442,0.151338021815165,0.16811711175572,30,610,0.046875,640
"41",6.667,20.4604390729483,20.1010915264382,2.52163585543146,11.1618244829368,27.612886585345,0.18170338466679,0.146463284071795,0.166825965981897,30,610,0.046875,640
"42",6.833,20.5398963690696,20.1620483866684,2.50966252483627,11.1917431164074,27.6470740074866,0.178842542235138,0.141588546328426,0.16554744836164,28,612,0.04375,640
"43",7,20.7154297954653,20.3304614098457,2.51416308102823,11.3081187696292,27.7534694094047,0.175138211839954,0.136713808585056,0.164170624032263,29,623,0.044478527607362,652
"44",7.167,20.6337127085503,20.3100180381229,2.32553012251418,11.4620964210686,27.6649401403207,0.174416483267507,0.141853194537079,0.162202844346289,23,595,0.0372168284789644,618
"45",7.333,20.6952720826923,20.3635247637148,2.30611850480009,11.5222028892432,27.6123546632787,0.171569539857385,0.139423482889683,0.160991939334058,22,596,0.0355987055016181,618
"46",7.5,20.6538554154803,20.3135305648708,2.29075356324649,11.4707018936946,27.4665558241914,0.168722596447264,0.136993771242287,0.159795411365154,21,597,0.0339805825242718,618
"47",7.667,20.4808531834831,20.127783482,2.28032873705355,11.2765858689105,27.201646435417,0.165875653037142,0.134089967993739,0.158613585806766,18,600,0.029126213592233,618
"48",7.833,20.2814035196124,19.9245615377322,2.27163056351733,11.0538055960685,26.9127969727188,0.16302870962702,0.131110336360568,0.157446793736504,17,601,0.0275080906148867,618
"49",8,20.2392221834686,19.8702846075217,2.37842447519644,11.1919686824441,27.1734967941253,0.158208133585632,0.11691906093888,0.156271626060613,17,622,0.02660406885759,639
"50",8.167,20.2069903054802,19.8503642063767,2.27120551397758,11.3097066721828,27.0894356887665,0.157261845898779,0.119643538995196,0.155561154462661,16,604,0.0258064516129032,620
"51",8.333,20.175241424026,19.8123065863079,2.25767563649153,11.343706654699,26.9354673282952,0.154474030205158,0.116193198118983,0.15446273793402,14,606,0.0225806451612903,620
"52",8.5,20.1067048133801,19.7368160102638,2.24646090594469,11.3378876633821,26.7482567728589,0.151686214511537,0.112996862781189,0.153381238689568,14,606,0.0225806451612903,620
