"","time_mya","t_mean","t_median","t_sd","t_min","t_max","p_mean","p_median","p_sd","prec_mean","prec_median","prec_sd","area_arid","area_non_arid","prop_arid","n_grid_cell"
"131",21.667,20.9228521121162,20.9234685897827,4.4113680364423,1.82272398471832,29.3954029083252,0.0607734806629834,0,0.239008685302521,2.42400270873129,2.25567519664764,0.935594193091857,77,1190,0.0607734806629834,1267
"132",21.833,20.9643747415116,20.9633274078369,4.40338811019074,2.31016516685486,29.3941135406494,0.0604870384917518,0,0.238480676465151,2.43454602500523,2.25965642929077,0.94524562725314,77,1196,0.0604870384917518,1273
"133",22,20.9946676807201,20.996075630188,4.37856097709426,2.79760646820068,29.3928241729736,0.0603921568627451,0,0.238305444807246,2.43769784373172,2.25978946685791,0.946405182178755,77,1198,0.0603921568627451,1275
"134",22.167,21.0364767697793,21.0232858657837,4.35800119861874,3.28504753112793,29.3915348052979,0.0701480904130943,0,0.255496017936891,2.3963873561173,2.16583156585693,0.940483726094017,90,1193,0.0701480904130943,1283
"135",22.333,21.0683611039744,21.0345096588135,4.29740201634706,3.77248883247375,29.3902454376221,0.0724299065420561,0,0.259299401862755,2.34549161870311,2.07840633392334,0.929694520004563,93,1191,0.0724299065420561,1284
"136",22.5,21.13478945881,21.114182472229,4.24229092002235,4.25993013381958,29.3889560699463,0.0795011691348402,0,0.270624863041613,2.29414678097777,1.99330717325211,0.937128652217677,102,1181,0.0795011691348402,1283
"137",22.667,21.1897064602026,21.1581563949585,4.22659209608907,4.74737119674683,29.3876667022705,0.0852052672347018,0,0.279295099144871,2.25875916173019,1.95544213056564,0.96772828535054,110,1181,0.0852052672347018,1291
"138",22.833,21.2133964950275,21.182258605957,4.23894182901375,5.18323040008545,29.3863773345947,0.119783616692427,0,0.324833873196873,2.2113407552553,1.89192962646484,0.990618755051718,155,1139,0.119783616692427,1294
"139",23,21.2883437335055,21.2372455596924,4.17892692950374,5.66610193252563,29.39919090271,0.152476780185759,0,0.359621621342637,2.15723919071249,1.84167575836182,1.0200849849592,197,1095,0.152476780185759,1292
"140",23.167,21.3523554537586,21.2841539382935,4.13358789312853,6.14897394180298,29.1436786651611,0.151820294345469,0,0.358985675156635,2.15417236613429,1.84170293807983,1.00702060441174,196,1095,0.151820294345469,1291
"141",23.333,21.3937251480826,21.3238182067871,4.10913941069759,6.63184547424316,29.1477851867676,0.151468315301391,0,0.358643368674215,2.15878049884772,1.84297251701355,1.00941481421573,196,1098,0.151468315301391,1294
"142",23.5,21.4489250744383,21.3216323852539,4.05885586281098,7.11471748352051,29.151891708374,0.14980694980695,0,0.357019964176077,2.16862763874233,1.84976249933243,1.01784837211505,194,1101,0.14980694980695,1295
"143",23.667,21.51726491409,21.3296031951904,3.9952185681282,7.59758901596069,29.1559982299805,0.149149922720247,0,0.356373919346743,2.16515281923869,1.84530532360077,1.01234747134906,193,1101,0.149149922720247,1294
"144",23.833,21.5663234832016,21.3698463439941,3.95367701443921,8.08046054840088,29.1601047515869,0.149149922720247,0,0.356373919346743,2.16236688956478,1.84297251701355,1.00743439707151,193,1101,0.149149922720247,1294
"145",24,21.6434102309897,21.434627532959,3.92590294906999,8.56333255767822,29.2036666870117,0.148233486943164,0,0.355467817055656,2.17342018698956,1.85520780086517,1.01614978691583,193,1109,0.148233486943164,1302
"146",24.167,21.686990737915,21.4755058288574,3.87755345090293,9.04620456695557,29.2096996307373,0.148119723714505,0,0.355355010956515,2.17248565180243,1.85515934228897,1.01021374548407,193,1110,0.148119723714505,1303
"147",24.333,21.7151251261996,21.4794836044312,3.83049202981343,9.52907657623291,29.2157344818115,0.147892720306513,0,0.355129701724115,2.16663140427206,1.85466527938843,0.998539420090451,193,1112,0.147892720306513,1305
"148",24.5,21.781190735813,21.5137224197388,3.81227738032442,8.73562431335449,29.2217674255371,0.1469013006886,0,0.354143003132246,2.17017202588266,1.85515934228897,1.00009389603984,192,1115,0.1469013006886,1307
"149",24.667,21.7945665640334,21.5147008895874,3.78661789258442,9.26963806152344,29.2278003692627,0.146230007616146,0,0.353471286110986,2.18117166857534,1.86201572418213,1.00676189226265,192,1121,0.146230007616146,1313
"150",24.833,21.8558328373318,21.5558853149414,3.73076373377478,9.81492137908936,29.2338333129883,0.146118721461187,0,0.353359683416226,2.18056215767476,1.86386179924011,1.00192388924214,192,1122,0.146118721461187,1314
"151",25,21.9109388588644,21.6027336120605,3.69099470785602,10.3602046966553,29.2398662567139,0.145896656534954,0,0.353136776941112,2.18516500086109,1.86806833744049,1.00804459792038,192,1124,0.145896656534954,1316
"152",25.167,21.8487641430292,21.5541086196899,3.71616984447221,10.2405061721802,29.0912303924561,0.146453089244851,0,0.3536947910847,2.17593588386891,1.85876965522766,0.992894428579917,192,1119,0.146453089244851,1311
"153",25.333,21.7805492917045,21.5057563781738,3.78173420709821,10.0321846008301,29.1218662261963,0.145690312738368,0,0.352930101709028,2.18461767993257,1.87104678153992,0.998288989397487,191,1120,0.145690312738368,1311
"154",25.5,21.7303728876729,21.5050659179688,3.83205148320917,9.91918087005615,29.1565933227539,0.146341463414634,0,0.353582988622425,2.18517549578463,1.87402522563934,1.00135564691056,192,1120,0.146341463414634,1312
"155",25.667,21.6852060230411,21.5086088180542,3.90917862433186,9.80617713928223,29.1949291229248,0.146007604562738,0,0.353248180404187,2.19424315916032,1.87799161672592,1.013022181167,192,1123,0.146007604562738,1315
"156",25.833,21.6206478932467,21.5098152160645,4.00029846689201,9.69317245483398,29.2332649230957,0.145234493192133,0,0.352470439225354,2.20666398483931,1.88701820373535,1.02216753278519,192,1130,0.145234493192133,1322
"157",26,21.5678566011526,21.5194187164307,4.07968477437852,9.58016872406006,29.3452281951904,0.144144144144144,0,0.351367751811426,2.21898407580979,1.9026141166687,1.02807294378498,192,1140,0.144144144144144,1332
"158",26.167,21.4752234527249,21.5129318237305,4.1305185273957,9.46716499328613,29.3099384307861,0.144042232277526,0,0.351265027756141,2.21316165700329,1.89433407783508,1.02301404990268,191,1135,0.144042232277526,1326
"159",26.333,21.419898951174,21.4946517944336,4.20602707501304,9.35416030883789,29.3482761383057,0.144150943396226,0,0.351375340294191,2.21864285312518,1.89541864395142,1.02947260507271,191,1134,0.144150943396226,1325
"160",26.5,21.4055427497541,21.5086355209351,4.2702410192549,9.24115657806396,29.3866119384766,0.142964635063958,0,0.350168547344824,2.22230821128342,1.9044674038887,1.02932594601551,190,1139,0.142964635063958,1329
"161",26.667,21.3755438762581,21.5298719406128,4.33342465039362,9.12815284729004,29.4249477386475,0.142535633908477,0,0.349729871688412,2.22871993431347,1.90814816951752,1.03317510555278,190,1143,0.142535633908477,1333
"162",26.833,21.3107704888302,21.5273847579956,4.41689076128922,9.01356220245361,29.3975944519043,0.141896938013443,0,0.349074777279339,2.23701290174784,1.91285985708237,1.03742151418528,190,1149,0.141896938013443,1339
"163",27,21.2003312703392,21.5143241882324,4.51531572087062,7.78638982772827,29.4282302856445,0.141685309470544,0,0.348857186706628,2.24443439354242,1.9150088429451,1.04479980653866,190,1151,0.141685309470544,1341
"164",27.167,21.1492749032203,21.5082035064697,4.57211308831488,7.6946325302124,29.4588680267334,0.165419161676647,0,0.371697558652476,2.20722400576442,1.89864683151245,1.05158015757342,221,1115,0.165419161676647,1336
"165",27.333,21.1058474435806,21.5159559249878,4.63104279585416,7.60287475585938,29.4895038604736,0.191760299625468,0,0.393833048685343,2.17195531743765,1.88802820444107,1.06302459779092,256,1079,0.191760299625468,1335
"166",27.5,21.0571622489086,21.5138816833496,4.69940975288442,7.50030660629272,29.5201396942139,0.209774436090226,0,0.407300692700752,2.13618351538577,1.86886119842529,1.08197012261525,279,1051,0.209774436090226,1330
"167",27.667,20.9334045314789,21.4668626785278,4.81467424679539,7.39177560806274,29.5507774353027,0.22247191011236,0,0.416062288736215,2.12091832727194,1.86803460121155,1.13638881691513,297,1038,0.22247191011236,1335
"168",27.833,20.8879814758301,21.4567070007324,4.88619557236279,7.30477428436279,29.581413269043,0.237453183520599,0,0.425681692308225,2.08975198101997,1.87745571136475,1.17882498798793,317,1018,0.237453183520599,1335
"169",28,20.8679491301795,21.4758796691895,4.93668745096799,7.21777296066284,29.6120491027832,0.245877061469265,0,0.430767493013133,2.05161436631515,1.86800122261047,1.22475187416764,328,1006,0.245877061469265,1334
"170",28.167,20.7817787138844,21.4853973388672,5.01671900931208,7.12423658370972,29.6037368774414,0.245495495495495,0,0.430542241036852,2.05404159800339,1.86665058135986,1.22726268920103,327,1005,0.245495495495495,1332
"171",28.333,20.6389748762889,21.4610023498535,5.10822968804864,7.03021955490112,29.5134086608887,0.244177310293013,0,0.429759833397775,2.06007221209476,1.86885893344879,1.23683344454135,325,1006,0.244177310293013,1331
"172",28.5,20.5411124640333,21.3890142440796,5.21676515820825,6.93620204925537,29.5387020111084,0.243060765191298,0,0.429092477693245,2.06597720525547,1.87841832637787,1.23707243599254,324,1009,0.243060765191298,1333
"173",28.667,20.4697557026016,21.3883953094482,5.28851347127468,6.84218454360962,29.5639953613281,0.241560390097524,0,0.428189808734108,2.07281411631791,1.88267606496811,1.23908497531782,322,1011,0.241560390097524,1333
"174",28.833,20.3753265340925,21.1460914611816,5.39788002360628,6.74816703796387,29.5892906188965,0.239162929745889,0,0.426731908259492,2.08957668012779,1.88876938819885,1.25038806394483,320,1018,0.239162929745889,1338
"175",29,20.2877305973087,21.0411376953125,5.4881992111484,6.65414953231812,29.6145839691162,0.238415545590433,0,0.426273832087663,2.09713179146423,1.89054000377655,1.26002219602714,319,1019,0.238415545590433,1338
"176",29.167,20.2043837419638,21.0402660369873,5.54774921721603,6.56013202667236,29.6240615844727,0.237275449101796,0,0.425571818568967,2.1021209153143,1.89288258552551,1.26449717799976,317,1019,0.237275449101796,1336
"177",29.333,20.1135197452564,21.0258674621582,5.62812100256091,6.46611452102661,29.6537895202637,0.237593984962406,0,0.425769166991319,2.10155506211909,1.88876938819885,1.2676515372509,316,1014,0.237593984962406,1330
"178",29.5,20.0192053471224,21.0464324951172,5.7199277541856,6.33416795730591,29.485445022583,0.237415477084899,0,0.425658895913211,2.10887236222924,1.8896546959877,1.2789539231995,316,1015,0.237415477084899,1331
"179",29.667,19.9359210605621,21.082724571228,5.80849853655543,6.23789024353027,29.5094165802002,0.236704119850187,0,0.425218435908402,2.11987378793955,1.89419132471085,1.29059056522806,316,1019,0.236704119850187,1335
"180",29.833,19.8489092827796,21.0622062683105,5.90364421035725,6.1416130065918,29.54075050354,0.23502994011976,0,0.424176310246198,2.12768895088971,1.89564299583435,1.29530212447697,314,1022,0.23502994011976,1336
"181",30,19.7105902338785,20.982442855835,6.02846260856751,6.04533576965332,29.5787925720215,0.232315711094564,0,0.422466586248716,2.1496767603334,1.9019011259079,1.31452807203648,312,1031,0.232315711094564,1343
"182",30.167,19.6664863666057,20.9497509002686,6.03960061233933,5.79362392425537,29.6607875823975,0.232662192393736,0,0.422686323812558,2.15797672836965,1.90386098623276,1.32447406972444,312,1029,0.232662192393736,1341
"183",30.333,19.6499600505072,20.9362945556641,6.06366741395502,6.10312938690186,29.7361660003662,0.232315711094564,0,0.422466586248716,2.16802696558455,1.90850067138672,1.332984109645,312,1031,0.232315711094564,1343
"184",30.5,19.6625420422781,20.7584600448608,6.06496026971101,6.4126353263855,29.6920127868652,0.230826507818317,0,0.421518600283238,2.17634157469821,1.90991425514221,1.33643379170725,310,1033,0.230826507818317,1343
"185",30.667,19.7285711677513,20.5817794799805,6.04244118038758,6.72214126586914,29.7943267822266,0.23134328358209,0,0.421848754871011,2.17586441241687,1.90762913227081,1.33847782113477,310,1030,0.23134328358209,1340
"186",30.833,19.7212590341983,20.5380640029907,6.06757153632749,7.03164672851562,29.9041633605957,0.230883444691908,0,0.421554514321031,2.19127759054715,1.91361737251282,1.34611204990243,311,1036,0.230883444691908,1347
"187",31,19.7627500801838,20.544864654541,6.0707931329629,7.34115266799927,30.0140018463135,0.22962962962963,0,0.420750516217823,2.20435641610564,1.91484701633453,1.35926401574811,310,1040,0.22962962962963,1350
"188",31.167,19.7245755223973,20.462532043457,6.05782880036082,7.65065813064575,30.0999221801758,0.227678571428571,0,0.419490132264047,2.21860139912255,1.91839599609375,1.36734953737114,306,1038,0.227678571428571,1344
"189",31.333,19.7782873050895,20.4216032028198,6.06381681267678,7.96016407012939,30.2381782531738,0.226626776364996,0,0.418805764685715,2.22148071619089,1.91662150621414,1.36964441341739,303,1034,0.226626776364996,1337
"190",31.5,19.7976093779097,20.3657188415527,6.04132944504745,8.25767803192139,30.3808269500732,0.225637181409295,0,0.418158008804009,2.22810021379927,1.91963410377502,1.37321990840722,301,1033,0.225637181409295,1334
"191",31.667,19.840452340712,20.350152015686,6.03081380937423,8.46976089477539,30.5447177886963,0.224643125469572,0,0.417503955665019,2.23193722580331,1.91901504993439,1.37400642373207,299,1032,0.224643125469572,1331
"192",31.833,19.8620169165137,20.2887783050537,6.03271566887064,8.55871963500977,30.708610534668,0.22263868065967,0,0.416173682513158,2.24733320657197,1.92273366451263,1.38624517717998,297,1037,0.22263868065967,1334
"193",32,19.8428887036032,20.2254409790039,6.04873233958648,8.64767837524414,30.872501373291,0.221391174270755,0,0.415338593219865,2.26455320985969,1.93031650781631,1.39445644850512,296,1041,0.221391174270755,1337
"194",32.167,19.878456217868,20.1735057830811,6.04408681307353,8.73663711547852,31.0363922119141,0.215142428785607,0,0.411075221721495,2.29984209356127,2.02151703834534,1.38634505176003,287,1047,0.215142428785607,1334
"195",32.333,19.8955175778572,20.0185317993164,6.02633426460553,8.82559490203857,31.2100257873535,0.210960960960961,0,0.408143963686702,2.33609011646738,2.08826398849487,1.38636384242148,281,1051,0.210960960960961,1332
"196",32.5,19.936802818022,19.9163789749146,6.00380932633683,8.91455364227295,31.3913288116455,0.203912716328066,0,0.403056520404873,2.36936967251766,2.15342926979065,1.39219178977191,271,1058,0.203912716328066,1329
"197",32.667,19.9877818377331,19.8928079605103,5.98952969914459,9.00351238250732,31.5726318359375,0.19622641509434,0,0.397291749468795,2.39946162393599,2.17730867862701,1.39742378612122,260,1065,0.19622641509434,1325
"198",32.833,20.0418438172268,19.8773250579834,5.98906253454208,9.08265590667725,31.7539348602295,0.194402420574887,0,0.395889724122258,2.43483248180894,2.24689221382141,1.41333451684405,257,1065,0.194402420574887,1322
"199",33,20.0519311695118,19.8158435821533,5.97600157238349,9.12364387512207,31.9352378845215,0.187028657616893,0,0.390081648841658,2.47760985122559,2.29841756820679,1.43735146914131,248,1078,0.187028657616893,1326
"200",33.167,20.083220196544,19.6900606155396,5.94801522695238,9.16463088989258,32.1165428161621,0.186979560938683,0,0.390042779751752,2.48601056910432,2.30147314071655,1.44738912707915,247,1074,0.186979560938683,1321
"201",33.333,20.1257640968625,19.6926956176758,5.92016097255302,9.2056188583374,32.2250633239746,0.194006309148265,0,0.395589783731232,2.49045095129634,2.30368971824646,1.45336670755347,246,1022,0.194006309148265,1268
"202",33.5,20.1836825699039,19.6556406021118,5.9258790503818,9.24660682678223,32.4148445129395,0.193370165745856,0,0.395096634041417,2.49725998807585,2.30790233612061,1.45372691954121,245,1022,0.193370165745856,1267
"203",33.667,20.2321069947537,19.6301507949829,5.90960870420135,9.28759479522705,32.6046257019043,0.191607284243864,0,0.393721563723497,2.50263220626396,2.31362903118134,1.45252520611776,242,1021,0.191607284243864,1263
"204",33.833,20.257936379748,19.541356086731,5.88242456729521,9.32858180999756,32.7944068908691,0.19142176330421,0,0.393576559240831,2.51137738079751,2.3280907869339,1.45962562686655,241,1018,0.19142176330421,1259
"205",34,20.3040758713176,19.5011692047119,5.87666678341209,9.36956977844238,32.9841842651367,0.191573926868045,0,0.393696032656561,2.52400286120476,2.33396100997925,1.47268518649634,241,1017,0.191573926868045,1258
"206",34.167,20.3768716788635,19.4481639862061,5.88776768388045,9.41055774688721,33.1739654541016,0.19142176330421,0,0.393576559240831,2.52771106013527,2.33607172966003,1.47291380319872,241,1018,0.19142176330421,1259
"207",34.333,20.4582577907084,19.4478607177734,5.87559715140001,9.45154476165771,33.3637466430664,0.192216044479746,0,0.394198505872001,2.52812081000154,2.33607172966003,1.4738050292034,242,1017,0.192216044479746,1259
"208",34.5,20.5125687222603,19.4562740325928,5.87602348705115,9.49253273010254,33.5535278320312,0.192857142857143,0,0.394698499753264,2.53878403578049,2.34651112556458,1.48594032079369,243,1017,0.192857142857143,1260
"209",34.667,20.5590622281395,19.3897972106934,5.84056885816195,9.53352069854736,33.7433090209961,0.192246835443038,0,0.39422194434014,2.5545728074518,2.35146570205688,1.50019110426029,243,1021,0.192246835443038,1264
"210",34.833,20.6232739196247,19.3817234039307,5.82998929284251,9.57450866699219,33.9366302490234,0.191455696202532,0,0.393602563814666,2.56137825471023,2.36504697799683,1.50235399733693,242,1022,0.191455696202532,1264
"211",35,20.6835165866135,19.2213897705078,5.80801201815462,9.6154956817627,34.1349449157715,0.191338582677165,0,0.393509921903232,2.57052001953125,2.37018060684204,1.50592934462506,243,1027,0.191338582677165,1270
"212",35.167,20.5944118761701,19.1634578704834,5.80094817333432,9.64835357666016,33.9632377624512,0.190851735015773,0,0.393127504140309,2.58197039202053,2.39073038101196,1.51190810318049,242,1026,0.190851735015773,1268
"213",35.333,20.4668977001597,18.9706573486328,5.75935296579221,9.6812105178833,33.7915344238281,0.18740157480315,0,0.390387277350908,2.59977673988052,2.4181866645813,1.51751962802051,238,1032,0.18740157480315,1270
"214",35.5,20.400944092068,19.0274276733398,5.74246716280962,9.71406841278076,33.6198272705078,0.18740157480315,0,0.390387277350908,2.60175439524772,2.41848206520081,1.51736753907194,238,1032,0.18740157480315,1270
"215",35.667,20.3141756705117,19.0426445007324,5.72340269870743,9.74692535400391,33.4481239318848,0.186320754716981,0,0.389518435293602,2.61117809431169,2.42459225654602,1.52090053375374,237,1035,0.186320754716981,1272
"216",35.833,20.2550917731391,19.040002822876,5.73006653896185,9.77978324890137,33.2764167785645,0.186666666666667,0,0.389796603296375,2.6194171756807,2.43208146095276,1.52843930494745,238,1037,0.186666666666667,1275
"217",36,20.1067977991971,19.0189456939697,5.68712292424898,9.81264019012451,32.9328269958496,0.185098039215686,0,0.388529472873405,2.63696526349193,2.45541560649872,1.537513763645,236,1039,0.185098039215686,1275
"218",36.167,19.9619620718844,18.8727684020996,5.66310332629467,9.84549808502197,32.6032257080078,0.183254344391785,0,0.387027786586192,2.65158607495548,2.50186562538147,1.54320109069833,232,1034,0.183254344391785,1266
"219",36.333,19.8629347223549,18.7951393127441,5.65576206631389,9.87835502624512,32.3990478515625,0.181962025316456,0,0.385965934295286,2.66129570280081,2.5082585811615,1.54913753973051,230,1034,0.181962025316456,1264
"220",36.5,19.7774938946493,18.7693042755127,5.65563706159757,9.91121292114258,32.2312278747559,0.180665610142631,0,0.384893407170107,2.67271708045059,2.51910495758057,1.55237078133727,228,1034,0.180665610142631,1262
"221",36.667,19.669403277514,18.7401142120361,5.64971372003611,9.94406986236572,32.0634117126465,0.179140127388535,0,0.383622356777581,2.68248261347121,2.52575922012329,1.55787149230897,225,1031,0.179140127388535,1256
"222",36.833,19.5516590767927,18.7192716598511,5.65497675336055,9.97692680358887,31.8955936431885,0.176610978520286,0,0.381490918208487,2.69722604224221,2.54502034187317,1.56131794910002,222,1035,0.176610978520286,1257
"223",37,19.4292465777275,18.689769744873,5.65018942269243,10.0097846984863,31.7277774810791,0.174603174603175,0,0.379778060671226,2.7156042441955,2.55598092079163,1.5702869384205,220,1040,0.174603174603175,1260
"224",37.167,19.3555795505902,18.6890392303467,5.69668441606827,10.012243270874,31.5599594116211,0.170094936708861,0,0.37586489188244,2.75710647531135,2.66003894805908,1.57927703493683,215,1049,0.170094936708861,1264
"225",37.333,19.1663470420171,18.5597133636475,5.65914782303233,9.99403667449951,30.99098777771,0.162162162162162,0,0.368746094912288,2.82054210597418,2.76664066314697,1.60054438070072,204,1054,0.162162162162162,1258
"226",37.5,19.0393649962704,18.4968109130859,5.66330628534828,9.975830078125,30.8305473327637,0.160700079554495,0,0.367400257197579,2.86896390961521,2.85778295993805,1.62046391510647,202,1055,0.160700079554495,1257
"227",37.667,18.8928876497719,18.360387802124,5.67248750262327,9.95762252807617,30.6701068878174,0.159235668789809,0,0.366041456126513,2.92159052925179,2.92882609367371,1.65152749705325,200,1056,0.159235668789809,1256
"228",37.833,18.7367733160818,18.2052593231201,5.70446590831488,9.80398368835449,30.5096645355225,0.15843949044586,0,0.365298046081737,2.98001108389927,2.99364042282104,1.68576627858558,199,1057,0.15843949044586,1256
"229",38,18.6307910964369,18.1499080657959,5.75067472510077,9.44116687774658,30.3492240905762,0.156847133757962,0,0.363801437293256,3.01862556623136,3.07281994819641,1.72249309020429,197,1059,0.156847133757962,1256
"230",38.167,18.5585464745821,18.0817775726318,5.79248539983319,9.07835102081299,30.1887836456299,0.15647339158062,0,0.363447918407532,3.02885870659988,3.07602083683014,1.7324977822839,197,1062,0.15647339158062,1259
"231",38.333,18.4473074539676,18.030855178833,5.8079741644728,8.68584442138672,30.0283432006836,0.155448717948718,0,0.362477163750403,3.03650864804026,3.08276844024658,1.73562053658896,194,1054,0.155448717948718,1248
"232",38.5,18.3557194132004,17.9981632232666,5.85189447017936,8.35271739959717,29.8679027557373,0.154340836012862,0,0.361420456209882,3.04007262342665,3.08571791648865,1.73534094373118,192,1052,0.154340836012862,1244
"233",38.667,18.198678078013,17.9731063842773,5.85249518311102,7.98990106582642,29.4473457336426,0.153908138597905,0,0.361006149451466,3.04842568977607,3.08647346496582,1.74167672877577,191,1050,0.153908138597905,1241
"234",38.833,18.0547515898314,17.8910980224609,5.89032521777633,7.62708425521851,29.208703994751,0.151662611516626,0,0.358839095509709,3.06851546422339,3.10386645793915,1.74815418213318,187,1046,0.151662611516626,1233
"235",39,17.9176913654993,17.6157302856445,5.94429658057545,7.26426792144775,29.0545291900635,0.149593495934959,0,0.356817590825954,3.08261834578539,3.10964035987854,1.75117928353395,184,1046,0.149593495934959,1230
"236",39.167,17.8289424945534,17.5336408615112,6.0084196314475,6.90145111083984,28.900354385376,0.149229521492295,0,0.356459146906751,3.07766053948221,3.11038529872894,1.74494536873773,184,1049,0.149229521492295,1233
"237",39.333,17.7181038806101,17.4723215103149,6.05471605771771,6.53863477706909,28.7991771697998,0.147034930950447,0,0.354284665180542,3.0812427628368,3.11397135257721,1.73987655765425,181,1050,0.147034930950447,1231
"238",39.5,17.6031325868091,17.418041229248,6.12831754470685,6.17581844329834,28.7015495300293,0.146085552865214,0,0.35333458235097,3.08697664962625,3.11929261684418,1.73724179199869,181,1058,0.146085552865214,1239
"239",39.667,17.5129854748792,17.4033622741699,6.20842221492275,5.81300163269043,28.6039218902588,0.14722445695897,0,0.354472146604787,3.08283148628187,3.11397135257721,1.735900912985,183,1060,0.14722445695897,1243
"240",39.833,17.3977246771154,17.3717260360718,6.29230828225482,5.45018529891968,28.5062961578369,0.146613545816733,0,0.35386125689394,3.0833831831352,3.11241221427917,1.7297560944059,184,1071,0.146613545816733,1255
"241",40,17.2570376647405,17.293116569519,6.35372353050078,5.08736848831177,28.4044036865234,0.144453312051077,0,0.351689158196007,3.08548062701117,3.11929261684418,1.71859743173566,181,1072,0.144453312051077,1253
"242",40.167,17.2255308802775,17.2576026916504,6.2864720378299,5.39531946182251,28.3424949645996,0.143540669856459,0,0.350763253316201,3.08862466062924,3.11921000480652,1.71696466786901,180,1074,0.143540669856459,1254
"243",40.333,17.1536676762635,17.2298831939697,6.20526019081085,5.70326995849609,28.265380859375,0.14,0,0.347125909602977,3.1024422868237,3.12690615653992,1.71175367826772,175,1075,0.14,1250
"244",40.5,17.1062205863123,17.1751480102539,6.14561083490863,6.01122093200684,28.1980018615723,0.14,0,0.347125909602977,3.10600150613587,3.13962054252625,1.71110845664397,175,1075,0.14,1250
"245",40.667,17.0049752961314,16.9347724914551,6.08920372458822,6.18283414840698,28.1306228637695,0.137019230769231,0,0.344005500993927,3.11805500636343,3.14383578300476,1.70343384119256,171,1077,0.137019230769231,1248
"246",40.833,16.9720831992338,16.8650398254395,6.0250024169558,6.48138284683228,28.0796813964844,0.136581469648562,0,0.343542192403942,3.11840625527973,3.14108276367188,1.70042673719543,171,1081,0.136581469648562,1252
"247",41,16.935063289367,16.7580394744873,5.95849558829418,6.77993154525757,28.0586318969727,0.135458167330677,0,0.342348712269364,3.12028658543665,3.14575028419495,1.69671335758487,170,1085,0.135458167330677,1255
"248",41.167,16.8880448326515,16.5609188079834,5.87071004909493,7.07848024368286,28.045991897583,0.134615384615385,0,0.341449121119449,3.1181047423235,3.14766478538513,1.69162246582195,168,1080,0.134615384615385,1248
"249",41.333,16.7993727728959,16.3631401062012,5.77032724832632,7.37702894210815,28.0333518981934,0.129032258064516,0,0.335370897650439,3.13876716556973,3.15989589691162,1.68341774343348,160,1080,0.129032258064516,1240
"250",41.5,16.7297004223373,16.2156200408936,5.68606867936095,7.60634756088257,27.9942474365234,0.125811688311688,0,0.331771686432872,3.14431165827491,3.16421031951904,1.67705327177379,155,1077,0.125811688311688,1232
"251",41.667,16.6905732225639,16.1082744598389,5.60016246462687,7.75595951080322,27.6996898651123,0.124592833876221,0,0.33039120870273,3.15197638871814,3.1697678565979,1.67548041363253,153,1075,0.124592833876221,1228
"252",41.833,16.6588114040184,16.0983333587646,5.52586800934904,7.71068429946899,27.6870632171631,0.123980424143556,0,0.329693705139042,3.15556001527023,3.17722249031067,1.6753305462553,152,1074,0.123980424143556,1226
"253",42,16.6268268600423,16.0382051467896,5.45266914850858,7.5901255607605,27.6744346618652,0.122448979591837,0,0.327937520279218,3.16167312537102,3.17931962013245,1.67176540252419,150,1075,0.122448979591837,1225
"254",42.167,16.5721718265824,15.9610157012939,5.37532618424386,7.46956634521484,27.6618061065674,0.114121510673235,0,0.318089394338783,3.19506405212488,3.22173380851746,1.61487359246639,139,1079,0.114121510673235,1218
"255",42.333,16.5136501004652,15.8830938339233,5.29840198353121,7.34900712966919,27.6491794586182,0.103960396039604,0,0.305335150562934,3.23681339078222,3.23483109474182,1.56380163944108,126,1086,0.103960396039604,1212
"256",42.5,16.4528674882818,15.7614049911499,5.21579280383009,7.22844791412354,27.6365509033203,0.0927920463960232,0,0.29026106337539,3.26889140978294,3.240358710289,1.51722724284931,112,1095,0.0927920463960232,1207
"257",42.667,16.3956762822539,15.6965408325195,5.11753382542032,7.10788869857788,27.6239223480225,0.0692821368948247,0,0.254039351633865,3.30508220998768,3.25374317169189,1.47742823938927,83,1115,0.0692821368948247,1198
"258",42.833,16.3457133677986,15.615198135376,5.03905276246551,6.98732948303223,27.6112957000732,0.0553691275167785,0,0.228795329404375,3.33808246093916,3.24122166633606,1.44118497751518,66,1126,0.0553691275167785,1192
"259",43,16.2808097480537,15.5181093215942,4.95313091097649,6.86677074432373,27.5986671447754,0.045531197301855,0,0.208554023894163,3.37718625669342,3.26357674598694,1.41716138253411,54,1132,0.045531197301855,1186
"260",43.167,16.2415825225787,15.4757022857666,4.87955068345164,6.74621152877808,27.5860404968262,0.0432203389830508,0,0.203438972082677,3.3822695875967,3.26659560203552,1.41064914366139,51,1129,0.0432203389830508,1180
"261",43.333,16.1842675160663,15.3921947479248,4.81145716647068,6.62565231323242,27.5734119415283,0.0418088737201365,0,0.200237615439301,3.38763971514202,3.2726457118988,1.40525912692646,49,1123,0.0418088737201365,1172
"262",43.5,16.1372560881053,15.3376426696777,4.73177800595717,6.50509309768677,27.5607833862305,0.039451114922813,0,0.194749203116818,3.39651137245364,3.27427005767822,1.40333710120529,46,1120,0.039451114922813,1166
"263",43.667,16.0801376324202,15.2662792205811,4.65811721086419,6.38453388214111,27.5481567382812,0.0397236614853195,0,0.195393607077717,3.40955023981315,3.28165555000305,1.40183470392849,46,1112,0.0397236614853195,1158
